machine_id,plant_location,temperature,vibration,pressure,humidity,runtime_hours,load_percentage,maintenance_history,failure_within_7days
M02664,Plant_C,92.62,1.041,36.64,58.87,1809,92.09,4,1
M02665,Plant_B,73.33,1.083,27.64,53.51,1070,61.77,5,0
M02666,Plant_A,72.67,0.36,47.13,45.07,1706,69.69,4,0
M02667,Plant_D,90.96,0.54,22.44,49.79,2305,68.64,4,0
M02668,Plant_D,84.25,0.535,44.86,49.09,2958,94.94,0,0
M02669,Plant_A,64.55,0.242,35.31,43.24,798,75.22,3,0
M02670,Plant_C,74.61,0.798,31.08,56.41,265,72.36,5,0
M02671,Plant_C,83.86,1.055,36.34,62.91,2181,90.9,2,1
M02672,Plant_D,88.38,0.582,40.87,57.26,354,52.45,4,0
M02673,Plant_B,73.21,0.94,45.93,64.79,401,54.32,0,0
M02674,Plant_C,50.86,0.828,37.51,43.83,2367,51.08,3,0
M02675,Plant_C,85.23,0.576,27.87,53.07,1034,84.4,0,0
M02676,Plant_A,67.8,0.341,35.45,58.28,2656,76.28,2,0
M02677,Plant_A,59.83,0.909,49.53,60.28,1605,93.8,0,0
M02678,Plant_B,51.68,1.055,45.78,60.87,1356,74.93,1,0
M02679,Plant_C,88.14,0.886,42.27,61.87,1052,61.09,5,0
M02680,Plant_C,81.29,0.218,41.37,59.54,2362,90.26,1,0
M02681,Plant_A,77.74,0.416,40.6,42.83,344,64.72,4,0
M02682,Plant_C,93.89,0.269,44.27,60.86,2167,96.78,0,0
M02683,Plant_D,86.37,0.77,31.35,61.74,309,62.52,0,0
M02684,Plant_A,96.16,0.956,24.16,69.8,525,58.39,4,0
M02685,Plant_B,66.07,0.311,35.55,60.8,1080,74.67,4,0
M02686,Plant_A,79.65,1.038,28.46,60.6,2219,52.53,5,1
M02687,Plant_C,63.83,0.756,26.56,55.44,277,51.82,3,0
M02688,Plant_B,77.71,0.89,29.24,66.04,1646,74.8,0,0
M02689,Plant_A,77.51,1.171,54.88,69.91,1998,60.76,2,0
M02690,Plant_D,86.27,0.284,36.09,63.37,2134,50.47,2,0
M02691,Plant_D,80.46,1.101,37.9,58.38,398,64.8,2,0
M02692,Plant_A,86.23,0.326,25.22,42.37,2413,73.87,4,0
M02693,Plant_D,87.03,0.593,20.25,61.8,2667,69.71,4,0
M02694,Plant_D,101.55,1.051,28.45,61.26,374,56.77,4,0
M02695,Plant_D,76.85,1.106,46.51,63.27,1828,78.98,2,1
M02696,Plant_B,70.59,0.706,37.67,43.74,1946,85.52,3,0
M02697,Plant_D,82.46,0.794,39.79,59.61,1894,83.78,5,1
M02698,Plant_D,71.98,0.908,40.91,48.87,152,69.69,1,0
M02699,Plant_D,94.82,1.033,30.27,62.81,2959,56.88,0,0
M02700,Plant_B,77.17,0.322,46.1,47.21,1945,74.97,1,0
M02701,Plant_A,74.34,1.01,29.94,60.52,1523,94.52,0,0
M02702,Plant_C,75.29,0.681,46.25,48.85,1537,73.44,4,0
M02703,Plant_D,87.18,0.651,38.54,40.27,1727,59.78,2,0
M02704,Plant_A,78.42,0.624,20.69,59.0,2047,54.65,1,0
M02705,Plant_D,73.58,0.709,29.02,43.4,588,97.2,4,0
M02706,Plant_B,96.65,1.145,20.72,59.78,2649,87.15,0,1
M02707,Plant_A,71.44,0.748,44.31,67.77,2454,65.65,5,0
M02708,Plant_B,80.36,1.153,34.8,69.08,516,64.77,5,0
M02709,Plant_D,86.52,0.38,17.17,47.08,2656,94.76,1,0
M02710,Plant_D,63.69,0.924,38.01,64.28,1020,58.88,1,0
M02711,Plant_B,84.8,1.012,30.7,50.61,1653,76.75,1,1
M02712,Plant_C,69.45,0.879,23.13,67.01,2785,85.68,1,0
M02713,Plant_B,88.23,0.807,48.42,63.62,765,69.82,1,0
M02714,Plant_D,70.37,0.765,35.86,42.22,105,52.0,4,0
M02715,Plant_B,86.93,1.061,32.65,52.21,2569,61.39,0,0
M02716,Plant_C,91.06,1.022,31.8,50.12,1574,95.09,0,1
M02717,Plant_B,88.61,0.322,22.89,63.56,2537,76.16,3,0
M02718,Plant_C,82.51,1.049,24.56,52.31,2481,90.77,2,0
M02719,Plant_C,77.69,0.614,45.28,60.54,1571,77.78,5,0
M02720,Plant_B,74.24,0.454,31.21,58.07,437,97.18,1,0
M02721,Plant_B,94.71,1.07,35.18,69.27,2995,95.46,5,1
M02722,Plant_A,73.01,0.632,18.65,68.13,368,74.14,0,0
M02723,Plant_D,69.63,1.008,24.46,52.83,2212,65.91,2,0
M02724,Plant_C,86.65,0.463,39.88,61.71,2825,80.08,2,0
M02725,Plant_A,72.04,0.204,38.02,64.88,1187,83.74,4,1
M02726,Plant_B,70.5,0.695,49.03,66.97,1393,74.92,1,0
M02727,Plant_D,65.56,0.3,45.74,42.04,756,91.11,3,0
M02728,Plant_A,75.17,0.954,33.15,49.06,1500,59.17,2,0
M02729,Plant_C,79.17,0.476,38.78,49.61,1968,66.72,4,0
M02730,Plant_A,82.43,0.644,32.47,53.03,2928,84.32,1,0
M02731,Plant_C,89.51,0.287,51.44,45.08,2476,62.33,0,0
M02732,Plant_B,85.27,0.487,44.19,54.89,2665,71.99,3,0
M02733,Plant_D,78.09,0.981,36.36,59.9,1756,98.19,1,0
M02734,Plant_D,78.02,0.352,36.6,54.92,961,81.29,4,0
M02735,Plant_D,85.1,0.847,46.56,59.97,2568,97.45,5,1
M02736,Plant_B,92.73,1.117,39.64,41.99,1436,86.12,4,0
M02737,Plant_C,81.26,0.88,47.47,66.28,2456,86.23,4,0
M02738,Plant_B,75.31,1.011,17.45,68.17,2961,79.59,4,1
M02739,Plant_D,70.07,0.309,38.69,58.54,2993,57.11,4,0
M02740,Plant_B,65.55,0.451,30.88,66.44,1767,75.99,3,0
M02741,Plant_B,86.66,1.095,49.05,43.94,1925,62.63,2,0
M02742,Plant_B,85.78,0.915,47.37,63.92,1312,99.93,2,0
M02743,Plant_C,85.77,0.84,35.26,43.57,2868,63.35,0,0
M02744,Plant_A,78.71,0.864,47.29,52.24,1165,61.53,2,0
M02745,Plant_A,94.07,0.614,49.26,49.71,2737,81.19,4,0
M02746,Plant_B,75.16,0.245,35.6,57.57,419,75.55,2,0
M02747,Plant_A,89.55,0.984,54.78,49.05,1780,51.07,5,0
M02748,Plant_A,79.61,0.879,34.75,59.12,544,56.48,5,0
M02749,Plant_B,73.92,0.673,33.28,51.02,1497,90.55,2,0
M02750,Plant_B,85.93,1.1,41.93,65.82,385,74.18,4,0
M02751,Plant_D,84.1,0.536,32.17,59.02,2318,57.3,3,0
M02752,Plant_A,83.57,0.494,35.68,46.46,2410,73.26,4,0
M02753,Plant_C,80.81,1.073,46.28,50.08,1927,62.66,2,0
M02754,Plant_B,79.62,0.997,35.15,65.42,2289,61.18,2,0
M02755,Plant_D,103.88,0.715,21.44,51.59,1563,97.89,0,0
M02756,Plant_C,91.84,0.331,37.94,56.07,2775,68.1,4,0
M02757,Plant_A,87.23,0.415,29.43,59.47,692,52.32,0,0
M02758,Plant_D,81.12,0.856,41.92,50.43,515,98.52,0,0
M02759,Plant_B,90.07,0.585,40.57,48.82,2172,89.74,1,0
M02760,Plant_C,85.18,1.036,46.77,54.26,2774,62.72,5,1
M02761,Plant_B,80.26,1.15,42.26,46.45,193,70.44,0,0
M02762,Plant_A,76.96,1.006,43.72,48.53,2452,93.11,5,0
M02763,Plant_C,79.19,0.578,29.65,41.86,2332,67.87,2,0
M02764,Plant_A,48.3,0.989,41.43,49.12,2430,78.37,2,0
M02765,Plant_A,82.11,0.551,50.75,49.62,1278,76.74,1,0
M02766,Plant_D,75.12,0.367,29.49,68.85,785,70.06,1,0
M02767,Plant_B,95.93,0.233,49.4,57.69,962,81.98,4,0
M02768,Plant_C,80.19,0.586,30.61,63.62,784,73.66,1,0
M02769,Plant_A,68.11,1.104,28.18,41.36,2813,51.06,3,0
M02770,Plant_A,79.5,0.439,37.37,43.2,1137,90.72,2,0
M02771,Plant_C,69.54,0.407,40.73,64.44,2963,55.66,2,0
M02772,Plant_A,84.73,1.17,42.29,58.71,440,73.2,5,1
M02773,Plant_D,82.91,0.225,27.31,45.73,703,79.0,1,0
M02774,Plant_D,89.58,0.986,38.48,52.14,1906,85.28,5,0
M02775,Plant_D,72.09,0.521,29.52,56.16,833,70.54,1,0
M02776,Plant_D,80.34,0.237,23.09,65.31,1596,86.78,2,0
M02777,Plant_A,66.35,1.118,27.57,41.81,2966,56.57,1,0
M02778,Plant_C,87.01,0.34,28.99,57.9,1231,82.67,4,0
M02779,Plant_C,85.19,0.752,39.17,61.51,1454,91.32,1,0
M02780,Plant_C,84.96,0.474,44.22,69.34,639,94.47,1,0
M02781,Plant_C,80.02,0.265,23.21,64.21,2586,78.98,4,0
M02782,Plant_B,84.15,0.25,37.82,48.29,1832,65.64,4,0
M02783,Plant_C,96.04,0.316,25.59,61.29,1835,58.17,4,1
M02784,Plant_B,77.15,0.271,40.03,62.9,2813,67.28,5,0
M02785,Plant_B,81.39,0.961,30.02,61.89,2531,77.0,2,0
M02786,Plant_D,69.14,0.686,26.59,64.6,2729,59.82,1,0
M02787,Plant_B,71.32,0.543,41.4,67.11,2307,97.63,4,0
M02788,Plant_A,80.98,0.618,30.3,42.95,2579,94.86,4,0
M02789,Plant_B,91.04,1.129,32.47,43.14,1519,51.65,2,0
M02790,Plant_D,77.44,1.111,17.24,63.89,2089,78.1,3,0
M02791,Plant_B,77.64,0.916,42.57,47.57,714,89.47,1,0
M02792,Plant_A,75.93,1.085,41.57,41.76,587,62.27,3,0
M02793,Plant_A,74.65,0.52,35.04,52.04,1312,76.19,3,0
M02794,Plant_A,82.95,0.581,22.78,64.6,1541,70.3,4,0
M02795,Plant_D,65.03,0.814,44.67,43.8,2490,59.83,5,0
M02796,Plant_D,92.81,0.824,29.67,60.16,1484,80.74,2,0
M02797,Plant_C,73.35,0.682,31.37,40.11,2256,99.68,1,0
M02798,Plant_D,87.22,0.601,53.5,43.29,948,68.26,1,0
M02799,Plant_A,67.3,1.186,29.37,50.53,400,77.62,1,0
M02800,Plant_A,86.69,1.021,40.94,42.51,1491,66.39,5,1
M02801,Plant_D,86.72,0.635,39.5,65.38,1439,93.85,3,0
M02802,Plant_B,83.84,0.927,38.12,65.92,804,93.23,0,0
M02803,Plant_D,70.06,0.47,37.26,62.67,368,58.94,2,0
M02804,Plant_D,82.5,0.3,38.01,47.27,1624,95.0,0,0
M02805,Plant_A,68.17,0.552,37.18,55.7,577,57.58,3,0
M02806,Plant_C,77.47,0.603,34.58,45.53,275,54.77,4,0
M02807,Plant_A,90.29,0.217,47.09,48.44,338,82.65,0,0
M02808,Plant_C,87.97,1.015,24.5,55.48,2068,69.3,0,1
M02809,Plant_A,80.15,0.559,43.17,62.05,709,76.54,2,0
M02810,Plant_D,70.25,0.78,41.58,42.84,1887,82.63,3,0
M02811,Plant_A,86.46,0.274,40.59,48.9,591,52.64,2,0
M02812,Plant_A,80.19,0.375,43.94,67.8,2246,64.65,4,0
M02813,Plant_A,56.8,1.09,34.26,52.87,428,73.05,5,1
M02814,Plant_D,87.83,0.809,20.05,68.17,544,63.33,5,0
M02815,Plant_D,79.76,1.15,34.42,69.74,1789,52.45,5,1
M02816,Plant_D,92.02,1.199,27.07,55.8,1097,54.33,1,1
M02817,Plant_D,69.05,0.572,29.15,48.64,2442,90.09,5,0
M02818,Plant_C,48.23,0.499,25.06,63.72,541,95.57,5,0
M02819,Plant_C,82.79,1.058,31.18,44.78,894,57.61,3,0
M02820,Plant_B,82.92,1.199,30.23,47.56,1931,62.46,5,0
M02821,Plant_D,63.09,0.83,15.98,63.55,990,82.61,5,0
M02822,Plant_C,70.22,0.995,40.6,53.01,2178,97.71,4,0
M02823,Plant_A,107.55,0.982,52.76,46.05,1254,64.98,4,1
M02824,Plant_D,76.94,0.555,39.85,59.53,1851,92.76,0,0
M02825,Plant_B,87.31,0.774,33.38,61.98,2585,75.3,2,1
M02826,Plant_B,73.49,1.033,34.56,43.75,1449,97.83,0,0
M02827,Plant_B,59.1,0.888,31.63,48.31,2433,56.81,0,0
M02828,Plant_A,78.3,0.221,35.72,46.64,390,98.68,1,0
M02829,Plant_C,77.34,0.537,34.7,51.4,467,72.05,2,1
M02830,Plant_A,76.0,0.344,28.27,62.9,585,97.65,1,0
M02831,Plant_D,78.85,0.433,48.46,61.41,2702,72.93,5,0
M02832,Plant_B,82.64,1.105,23.1,59.88,267,76.5,4,1
M02833,Plant_A,78.5,0.237,40.75,40.19,1984,90.24,5,0
M02834,Plant_A,67.36,0.42,34.19,44.26,1890,86.13,1,0
M02835,Plant_C,84.86,0.51,50.21,46.7,2918,80.98,4,1
M02836,Plant_C,60.51,0.817,37.73,48.16,177,70.85,0,0
M02837,Plant_B,59.5,0.734,32.12,44.39,2998,89.62,5,0
M02838,Plant_A,87.39,0.418,33.02,52.31,1208,97.41,1,0
M02839,Plant_A,85.07,0.364,35.32,42.26,991,50.49,5,0
M02840,Plant_C,79.43,0.437,25.86,62.5,760,79.39,2,0
M02841,Plant_A,66.05,0.703,28.87,63.63,1324,93.3,1,0
M02842,Plant_A,72.92,0.471,20.72,57.23,688,82.66,4,0
M02843,Plant_A,77.37,1.148,27.62,42.69,2909,90.04,3,0
M02844,Plant_C,64.04,0.664,35.75,66.7,664,94.75,5,0
M02845,Plant_B,72.61,0.259,37.4,68.97,2959,87.55,5,0
M02846,Plant_D,86.52,0.929,19.17,46.07,401,85.85,2,0
M02847,Plant_B,94.27,0.529,33.9,61.14,2440,98.24,4,0
M02848,Plant_D,75.81,0.853,39.51,65.26,393,93.18,5,1
M02849,Plant_A,87.56,0.48,33.7,56.2,208,90.77,3,0
M02850,Plant_B,60.86,0.771,29.93,49.7,2512,54.32,5,0
M02851,Plant_D,86.59,0.972,31.7,54.36,2747,61.95,2,0
M02852,Plant_C,71.96,1.128,30.67,55.37,2825,77.84,3,1
M02853,Plant_C,83.07,0.461,29.91,52.02,1617,85.48,0,0
M02854,Plant_B,77.52,0.535,36.39,67.9,2240,65.16,0,0
M02855,Plant_B,93.2,0.664,53.46,62.32,1808,54.67,5,0
M02856,Plant_A,71.26,1.127,29.05,47.24,527,65.55,1,0
M02857,Plant_B,86.28,1.101,32.45,57.57,737,88.55,1,0
M02858,Plant_A,77.2,0.29,34.59,60.66,2515,93.87,1,0
M02859,Plant_A,78.42,0.332,29.5,44.2,204,95.65,1,0
M02860,Plant_C,78.16,0.696,43.79,50.75,2356,68.94,5,0
M02861,Plant_C,71.54,0.307,16.03,67.17,2621,68.63,3,0
M02862,Plant_D,79.86,0.546,30.75,57.02,1184,70.34,2,0
M02863,Plant_C,79.37,0.348,41.55,46.51,111,68.79,2,0
M02864,Plant_C,82.41,0.836,32.65,43.68,2613,83.31,1,0
M02865,Plant_B,80.85,1.149,28.43,55.55,748,67.92,0,0
M02866,Plant_C,87.98,1.197,38.53,56.43,974,51.02,4,0
M02867,Plant_D,89.24,0.575,42.25,50.03,2533,71.95,1,0
M02868,Plant_B,69.49,0.799,36.69,58.91,983,61.21,1,0
M02869,Plant_D,88.69,1.056,28.59,42.06,654,51.44,5,0
M02870,Plant_C,68.14,0.317,38.65,44.35,1559,73.54,0,1
M02871,Plant_D,85.88,0.89,31.78,56.39,2801,60.3,4,0
M02872,Plant_B,86.2,0.609,40.96,41.85,1443,72.64,3,1
M02873,Plant_A,60.89,0.406,46.87,66.43,1994,63.89,3,0
M02874,Plant_D,80.93,0.603,14.16,44.26,1088,80.19,4,0
M02875,Plant_D,75.32,0.276,35.89,60.22,1679,99.54,4,0
M02876,Plant_B,72.41,0.895,21.11,51.74,452,77.36,3,0
M02877,Plant_B,93.51,0.453,54.53,51.99,2661,82.34,1,0
M02878,Plant_D,73.46,0.511,31.26,62.95,1606,95.96,1,0
M02879,Plant_C,71.94,0.321,40.97,54.98,2951,68.7,5,0
M02880,Plant_D,80.76,1.065,34.72,61.77,2129,58.33,0,1
M02881,Plant_B,86.86,0.693,28.58,55.16,1946,64.14,4,0
M02882,Plant_A,78.58,0.772,27.62,57.79,2490,70.14,1,0
M02883,Plant_A,91.66,0.769,47.69,62.82,2483,82.25,1,0
M02884,Plant_C,85.31,0.61,42.65,58.22,2171,50.23,0,0
M02885,Plant_D,58.22,0.393,50.55,58.47,984,92.67,4,0
M02886,Plant_A,74.71,0.945,35.44,63.68,1565,53.8,0,0
M02887,Plant_D,74.38,0.327,37.3,68.47,2251,95.03,0,0
M02888,Plant_B,84.79,0.304,32.86,51.3,673,97.47,3,0
M02889,Plant_A,53.75,0.91,32.7,57.31,1788,99.51,0,0
M02890,Plant_C,105.49,0.409,26.66,42.59,874,90.48,4,0
M02891,Plant_B,85.31,0.507,35.67,50.76,342,57.09,1,0
M02892,Plant_C,81.49,0.675,28.69,52.36,2489,85.31,1,0
M02893,Plant_B,91.82,0.649,38.54,65.06,2780,60.17,3,0
M02894,Plant_A,103.44,0.909,36.36,55.4,964,94.86,4,0
M02895,Plant_C,88.71,0.823,37.3,61.93,2320,65.83,1,0
M02896,Plant_C,89.49,0.844,48.4,40.57,1539,66.34,0,0
M02897,Plant_B,81.31,0.914,34.7,53.93,2250,95.88,2,1
M02898,Plant_C,78.58,0.493,41.05,67.04,2307,50.66,2,0
M02899,Plant_B,75.24,0.522,51.41,46.73,813,59.7,2,0
M02900,Plant_B,71.74,0.638,45.45,40.95,2704,71.1,2,0
M02901,Plant_B,73.13,0.507,44.23,53.0,675,85.04,0,0
M02902,Plant_B,66.49,1.185,32.55,61.13,2343,82.38,1,0
M02903,Plant_A,79.24,1.014,36.84,53.63,1088,83.47,3,1
M02904,Plant_B,63.15,0.365,24.45,53.8,1514,94.0,0,0
M02905,Plant_D,81.91,0.206,38.99,60.09,169,56.05,1,0
M02906,Plant_C,79.64,0.243,37.2,47.63,942,76.11,4,0
M02907,Plant_D,81.47,0.444,35.19,62.56,2394,86.27,1,0
M02908,Plant_A,74.78,0.314,43.22,44.59,2476,81.81,1,0
M02909,Plant_D,110.77,0.733,25.34,51.87,2305,72.42,1,0
M02910,Plant_C,93.6,1.058,48.08,59.68,1017,50.86,0,0
M02911,Plant_D,67.55,0.937,42.21,64.85,2845,53.02,1,0
M02912,Plant_A,82.33,0.416,34.43,63.75,842,55.95,1,0
M02913,Plant_B,73.92,0.599,33.81,61.65,2732,67.16,4,0
M02914,Plant_D,69.86,0.708,38.84,50.77,154,55.88,4,0
M02915,Plant_A,66.6,1.01,47.17,43.67,2633,71.3,2,1
M02916,Plant_A,84.32,1.039,35.81,46.51,1937,58.93,5,0
M02917,Plant_C,73.19,1.11,36.15,65.95,1476,88.96,0,0
M02918,Plant_C,89.68,0.709,35.14,65.72,509,93.57,1,0
M02919,Plant_D,89.94,0.894,49.26,68.55,2874,69.48,2,0
M02920,Plant_B,93.74,0.312,32.05,42.28,1138,75.57,2,0
M02921,Plant_A,71.48,0.765,34.76,56.1,246,97.67,0,0
M02922,Plant_D,84.75,0.449,46.71,59.46,1613,76.78,5,1
M02923,Plant_A,86.32,0.632,36.18,61.32,1779,99.75,2,0
M02924,Plant_A,75.26,0.834,44.1,59.32,1148,57.11,2,0
M02925,Plant_B,72.28,0.457,27.71,63.1,1814,93.11,0,0
M02926,Plant_B,96.1,0.252,33.36,50.78,2480,74.86,3,0
M02927,Plant_D,82.27,0.21,46.88,45.38,1297,51.14,2,0
M02928,Plant_B,86.36,0.222,29.59,46.14,1898,98.61,4,0
M02929,Plant_B,71.78,0.208,33.79,40.36,2437,98.25,2,0
M02930,Plant_D,67.81,0.31,37.05,50.51,2717,69.16,0,0
M02931,Plant_B,74.31,0.439,27.09,42.75,2938,97.71,0,0
M02932,Plant_C,78.76,0.421,31.69,49.64,126,57.05,5,0
M02933,Plant_A,69.36,1.187,35.9,58.85,1224,84.01,3,0
M02934,Plant_A,79.9,0.506,35.37,66.83,2535,59.6,3,0
M02935,Plant_A,63.11,0.327,45.24,65.19,1190,62.33,5,0
M02936,Plant_A,68.8,0.746,47.33,47.58,349,88.97,5,0
M02937,Plant_D,86.71,1.058,28.15,44.02,241,68.87,4,1
M02938,Plant_A,86.04,0.878,35.89,45.79,366,50.36,4,0
M02939,Plant_A,76.08,0.496,40.39,69.13,314,70.71,2,0
M02940,Plant_A,69.82,0.762,47.13,56.48,588,61.4,3,0
M02941,Plant_A,69.73,0.915,40.75,45.48,595,84.17,4,0
M02942,Plant_C,76.27,0.928,37.33,65.22,579,59.72,2,1
M02943,Plant_A,86.45,0.867,40.33,51.86,2790,92.11,1,0
M02944,Plant_C,89.28,1.071,40.39,66.98,100,63.35,2,1
M02945,Plant_D,75.03,1.07,27.58,47.82,2003,69.65,4,1
M02946,Plant_B,68.47,0.779,36.54,51.8,940,64.9,2,0
M02947,Plant_A,82.68,0.63,46.67,55.15,2527,82.2,1,0
M02948,Plant_B,71.76,0.842,33.34,66.78,943,55.06,4,1
M02949,Plant_B,74.82,1.018,36.04,66.06,1985,73.9,2,0
M02950,Plant_D,93.25,0.206,33.06,57.23,2449,66.72,4,0
M02951,Plant_B,88.27,1.192,16.49,46.65,749,94.21,5,1
M02952,Plant_C,81.58,0.383,35.16,52.1,1540,53.67,5,0
M02953,Plant_B,67.28,0.67,37.41,69.27,1993,91.48,2,0
M02954,Plant_B,82.11,1.072,30.9,58.23,2956,58.38,0,0
M02955,Plant_B,90.63,0.425,25.76,63.43,1401,54.43,4,0
M02956,Plant_A,76.24,0.677,27.96,53.5,2486,60.12,4,0
M02957,Plant_A,93.51,0.333,41.11,55.96,1582,55.13,5,0
M02958,Plant_C,92.93,0.595,50.78,52.87,1825,76.05,5,0
M02959,Plant_C,96.64,0.377,46.06,61.09,1454,99.41,4,0
M02960,Plant_A,83.05,0.564,24.25,65.54,1393,51.72,4,0
M02961,Plant_C,85.87,0.573,41.84,55.22,2813,73.06,5,1
M02962,Plant_A,94.14,1.193,29.69,54.43,1295,69.3,2,0
M02963,Plant_D,84.47,1.195,30.34,50.21,503,66.98,3,1
M02964,Plant_B,74.99,0.315,31.3,45.31,1591,66.59,2,0
M02965,Plant_B,75.51,0.926,40.65,68.18,2394,94.75,1,1
M02966,Plant_C,82.39,0.252,42.67,49.48,1646,50.95,0,0
M02967,Plant_A,67.09,0.23,34.22,64.02,2706,88.75,2,0
M02968,Plant_A,78.57,0.305,34.35,61.46,2925,62.65,2,0
M02969,Plant_C,90.97,1.165,38.71,63.73,1952,69.16,4,1
M02970,Plant_A,58.09,1.141,39.54,68.1,210,71.01,1,0
M02971,Plant_D,95.34,0.394,44.41,58.7,912,65.24,4,0
M02972,Plant_B,91.22,0.362,24.73,66.94,1029,54.68,5,0
M02973,Plant_C,75.4,0.441,35.16,45.03,985,55.72,4,1
M02974,Plant_C,85.43,0.716,26.46,58.8,1008,64.91,3,0
M02975,Plant_A,80.03,0.77,34.59,63.17,2938,91.09,0,0
M02976,Plant_C,92.3,0.422,33.19,48.15,2439,56.73,3,0
M02977,Plant_D,89.83,0.957,34.63,62.22,2082,87.13,4,1
M02978,Plant_A,66.0,0.51,28.6,63.35,274,64.44,0,0
M02979,Plant_A,85.87,1.122,23.1,64.94,2256,94.17,2,0
M02980,Plant_A,77.94,0.857,18.24,49.39,1463,71.42,1,0
M02981,Plant_A,80.83,0.636,33.95,60.45,2995,58.59,3,0
M02982,Plant_D,72.72,0.99,31.55,49.13,1137,99.29,1,1
M02983,Plant_A,97.48,1.018,29.59,62.17,2840,58.83,4,1
M02984,Plant_C,90.4,0.49,45.58,53.89,2190,78.38,0,0
M02985,Plant_D,72.6,0.54,28.12,57.93,560,78.46,5,0
M02986,Plant_B,66.65,1.136,46.33,52.48,2852,68.64,2,0
M02987,Plant_B,76.14,0.365,47.99,44.86,248,97.57,0,0
M02988,Plant_C,84.35,0.242,19.39,45.34,437,92.19,5,0
M02989,Plant_C,82.4,0.654,35.74,42.33,1102,91.49,1,0
M02990,Plant_D,92.53,1.001,31.8,58.54,2371,98.71,1,0
M02991,Plant_B,87.9,0.972,11.71,65.46,1233,72.86,2,1
M02992,Plant_B,89.7,1.12,23.44,40.63,453,54.86,5,0
M02993,Plant_B,83.27,0.733,41.2,41.99,1207,88.27,5,0
M02994,Plant_B,66.11,0.3,51.15,53.72,2702,69.04,2,0
M02995,Plant_B,78.04,0.789,42.22,62.13,2213,59.52,0,0
M02996,Plant_A,90.6,0.978,37.59,44.73,2014,74.16,3,0
M02997,Plant_C,79.48,0.293,34.83,48.15,2768,96.29,0,0
M02998,Plant_A,85.03,0.373,48.46,46.96,1209,58.57,1,0
M02999,Plant_B,76.81,0.212,52.19,51.97,183,92.43,0,0
M03000,Plant_D,69.7,0.794,30.31,46.75,2077,70.91,4,0
M03001,Plant_D,78.77,1.087,19.0,50.58,326,56.84,0,0
M03002,Plant_B,83.09,0.871,18.21,61.86,1112,92.42,0,0
M03003,Plant_B,73.44,1.182,45.58,58.33,119,98.48,5,1
M03004,Plant_D,77.64,0.263,34.62,42.44,2902,64.56,4,0
M03005,Plant_A,70.61,1.103,36.47,59.13,1566,65.18,1,0
M03006,Plant_A,91.19,1.014,20.67,54.31,369,69.53,2,0
M03007,Plant_B,77.06,0.514,28.97,68.04,2553,90.71,0,0
M03008,Plant_A,94.53,1.174,32.64,48.68,1631,50.52,3,0
M03009,Plant_D,95.29,0.488,36.66,61.78,403,61.2,5,0
M03010,Plant_A,79.19,1.089,31.81,61.93,1408,85.29,5,1
M03011,Plant_B,69.92,1.081,26.7,46.65,909,70.28,2,0
M03012,Plant_D,59.14,0.958,28.72,67.1,1152,66.51,3,0
M03013,Plant_A,65.28,0.763,44.67,54.74,2538,93.61,0,0
M03014,Plant_C,66.26,0.32,36.96,60.37,2032,95.87,3,0
M03015,Plant_D,93.78,0.732,39.9,44.38,2140,97.4,5,0
M03016,Plant_D,81.16,0.557,27.81,47.73,1008,63.63,2,0
M03017,Plant_C,83.9,0.992,11.37,57.58,241,95.63,3,1
M03018,Plant_C,57.8,0.958,30.82,49.57,2793,86.85,3,0
M03019,Plant_D,68.02,1.111,28.07,54.99,1779,57.71,2,1
M03020,Plant_C,88.87,0.215,37.79,51.22,908,80.51,2,0
M03021,Plant_B,82.87,1.009,61.29,59.22,1047,51.32,2,0
M03022,Plant_B,78.53,1.138,40.56,54.61,2392,85.42,5,1
M03023,Plant_B,85.65,0.989,56.89,40.14,865,86.68,2,0
M03024,Plant_D,96.36,0.33,39.55,59.49,1019,89.47,4,0
M03025,Plant_C,77.79,0.281,29.96,52.66,1038,58.63,0,0
M03026,Plant_C,80.69,0.221,37.78,50.25,2596,81.41,5,0
M03027,Plant_A,81.93,0.829,49.25,42.82,2413,58.94,2,0
M03028,Plant_A,103.92,0.83,49.64,46.61,1362,97.33,1,0
M03029,Plant_C,59.01,1.187,30.4,46.71,2397,83.75,3,1
M03030,Plant_C,86.83,0.598,37.03,68.06,1054,54.77,2,0
M03031,Plant_C,78.85,0.532,23.57,52.98,1414,59.35,2,0
M03032,Plant_D,85.67,0.824,41.6,41.26,642,83.17,0,0
M03033,Plant_C,73.43,1.026,47.43,44.16,2779,73.83,2,0
M03034,Plant_A,79.51,1.137,35.32,42.37,1202,86.81,5,0
M03035,Plant_D,87.11,1.003,29.66,57.67,2668,64.04,4,1
M03036,Plant_C,111.13,0.627,37.88,45.6,2881,82.9,1,0
M03037,Plant_A,88.08,0.835,38.34,54.96,243,58.85,1,0
M03038,Plant_D,71.52,1.056,35.65,51.1,2712,77.19,2,0
M03039,Plant_C,75.76,0.691,36.43,64.12,1299,97.89,0,0
M03040,Plant_C,75.47,0.417,33.61,49.61,2217,81.41,5,0
M03041,Plant_C,62.04,0.37,42.97,53.75,2780,52.5,5,1
M03042,Plant_D,76.7,0.2,40.89,61.64,2948,99.44,2,1
M03043,Plant_A,87.33,0.918,27.14,53.0,2327,57.84,3,0
